site,grid,fac,area,s_area,surf_complex,max_height,min_height,height_diff,mean_slope,sd_slope,mean_slope2,sd_slope2,mean_vrm,sd_vrm,mean_curv,sd_curv,max_curv,min_curv,mean_pro_curv,sd_pro_curv,max_pro_curv,min_pro_curv,mean_plan_curv,sd_plan_curv,max_plan_curv,min_plan_curv,d32,,
CR,61,4,17.6128,34.2072185,1.942179466,10.96824616,9.385028124,1.583218038,37.43469164,0.391096455,1.278950324,1.66132845,0.076510736,0.080296379,0.11619905,88.52094122,922.0530838,-1176.6297,1.210620433,648.8726034,-599.2670225,58.40564086,1.328943601,42.55349739,-656.9959822,701.7423782,2.220976067,,
CR,61,8,17.6128,29.44201248,1.67162589,10.95004192,9.409672111,1.540369809,34.88134508,0.364138293,1.02393761,1.103847819,0.075465817,0.066808774,0.178788114,31.04710669,226.1511935,-249.5521563,0.445586581,144.0044458,-140.423897,20.54364981,0.638221284,14.72957881,-127.4956021,158.5333574,2.220976067,,
CR,61,16,17.6128,25.67953546,1.458004148,10.93781959,9.445257921,1.492561672,31.63326496,0.313312852,0.801539821,0.700304091,0.072672137,0.05353786,0.203364094,11.5800708,72.62380241,-46.62092397,0.201893991,26.95283781,-33.94573667,7.248563235,0.450268579,5.699387122,-29.47404576,38.67806573,2.220976067,,
CR,61,32,17.6128,22.30432194,1.266370023,10.91659352,9.472482609,1.44411091,26.03664233,0.258921058,0.590426258,0.439032638,0.058028524,0.025254673,0.048521189,4.228761503,11.69850433,-12.053112,0.092925182,8.442250206,-7.09692481,2.64726879,0.218372963,2.032125239,-6.387144965,5.006176535,2.220976067,,
CR,62,1,15.9744,52.95518796,3.315003253,10.83883572,7.62451601,3.214319706,43.85835768,0.401274218,2.441454431,4.990242148,0.080551316,0.120100894,-0.367421513,1231.930649,24736.9957,-19113.55019,16.34681935,11817.71299,-12478.60284,778.2472823,15.97886005,617.6346193,-14016.16812,13915.18136,2.253769583,,
CR,62,2,15.9744,42.1916395,2.641203394,10.83786464,7.630909085,3.206955552,43.15359041,0.390911652,1.909149834,3.004519235,0.089450123,0.10808796,-0.134998935,348.4496861,5347.719789,-4628.764391,2.781910628,2523.807927,-3007.597539,224.1204956,2.64636784,171.3258286,-2926.272804,2913.081245,2.253769583,,
CR,62,4,15.9744,34.8530634,2.181807354,10.83155489,7.654604971,3.176949918,41.56946746,0.375509896,1.527572822,1.889846556,0.092988958,0.091804695,-0.189177479,108.8253142,961.3488615,-1210.463792,0.957977031,642.0297135,-485.9874127,71.65427547,0.765920204,51.64329976,-689.0695252,543.7727591,2.253769583,,
CR,62,8,15.9744,29.3714007,1.838654391,10.82774159,7.677543975,3.150197618,39.05812194,0.356488549,1.214065622,1.223702854,0.08123325,0.079563529,-0.186505752,37.71556188,261.9094192,-265.2439894,0.549785126,138.4806191,-128.0327123,24.42500796,0.359865869,18.46578525,-168.9732172,162.362461,2.253769583,,
CR,62,16,15.9744,25.12038061,1.572539852,10.81143176,7.687461816,3.123969942,36.22904901,0.335248492,0.970285956,0.80451435,0.058357448,0.055492351,0.001333014,13.26047715,48.24442643,-56.32816392,0.133344465,30.73911149,-33.24312308,8.444117843,0.134239084,6.257096343,-31.37400378,32.54478483,2.253769583,,
CR,62,32,15.9744,21.83464271,1.366852133,10.78504277,7.9546323,2.830410474,34.66913974,0.286940362,0.8153173,0.519873813,0.056077189,0.044663959,0.041498767,3.936919404,11.37816561,-8.781761353,0.007912357,5.486071421,-6.017182559,2.534748937,0.044299257,1.946905262,-4.890043952,7.051728582,2.253769583,,
CR,63,1,15.5648,39.612316,2.544993576,9.673679352,8.007746696,1.665932655,37.85308696,0.389295095,1.722822192,3.797130683,0.068020837,0.11017893,0.032942016,987.4243549,31644.22035,-18857.74612,9.82451271,12703.44454,-16180.64171,608.5138435,9.85752548,510.3920086,-14025.92118,15463.57864,2.228499019,,
CR,63,2,15.5648,31.79097979,2.04249202,9.656411648,8.055682659,1.600728989,36.4879746,0.375288118,1.318863454,2.119008501,0.073459987,0.095224214,0.036159713,263.9413879,3967.931271,-4761.154652,2.643266542,2464.399321,-2578.088771,167.186868,2.67901493,130.8726726,-3027.426484,2367.174942,2.228499019,,
CR,63,4,15.5648,26.59115883,1.708416351,9.652270794,8.165774763,1.486496031,34.13189441,0.35108966,1.025518144,1.24882649,0.073567855,0.081678279,0.126578067,77.65767864,902.4286643,-1062.561162,0.840800482,562.7337745,-532.1161663,50.00533821,0.968861427,38.13650095,-499.8273874,538.732578,2.228499019,,
CR,63,8,15.5648,22.73477912,1.460653469,9.63350907,8.224012241,1.409496829,30.31665802,0.312789306,0.781030825,0.757856029,0.061819119,0.063399903,0.167091912,25.66609593,187.617077,-221.1460471,0.082660408,94.13828437,-94.60347861,15.67080541,0.253695545,13.21982492,-144.3298522,110.6482392,2.228499019,,
CR,63,16,15.5648,19.7821315,1.270953144,9.621275682,8.306961477,1.314314205,25.35481706,0.269274884,0.582547862,0.457875877,0.049055194,0.05004141,0.182204309,8.490589196,40.96212215,-52.41374747,-0.110281314,23.19485527,-22.40069003,5.038199627,0.094717217,4.533080334,-29.2188922,27.47087093,2.228499019,,
CR,63,32,15.5648,17.9292708,1.151911415,9.594253113,8.405293824,1.188959289,19.62024897,0.201393789,0.427459636,0.292236063,0.030536878,0.019536503,0.147093982,3.021221716,7.968379696,-10.1149434,-0.140745917,4.517208183,-4.925712673,1.659683927,-0.001903781,1.738555249,-6.38964497,4.407243481,2.228499019,,
CR,64,1,18.432,32.88459246,1.784103323,10.13241196,8.404453278,1.727958679,34.54279725,0.35902759,1.112638925,1.793494018,0.045145603,0.074527722,-0.2014441,425.1579452,17768.4021,-12003.83186,4.392448981,7247.830763,-8245.496927,269.4903574,4.191381722,209.8288515,-9035.803639,9831.727061,2.140689246,,
CR,64,2,18.432,29.15806383,1.581926206,10.13182068,8.465623379,1.6661973,33.49591268,0.340402883,0.94030353,1.132833757,0.050491943,0.061916274,-0.171558023,123.45531,3375.843167,-2171.514034,1.482033661,1456.429425,-1781.48893,82.40153715,1.310908612,57.42958372,-936.6915782,2091.248357,2.140689246,,
CR,64,4,18.432,26.40600597,1.432617511,10.12833023,8.601607382,1.526722848,31.3681212,0.307359778,0.786706045,0.731496278,0.053756026,0.051105353,-0.180856369,42.20744494,708.6131722,-363.7029603,0.790346123,312.5325903,-406.6704924,28.0975706,0.60718161,19.84995924,-218.3953842,301.9426798,2.140689246,,
CR,64,8,18.432,23.91494484,1.297468796,10.12681442,8.69128482,1.435529605,27.26831814,0.260385494,0.623460488,0.472192776,0.04601182,0.040582927,-0.217533631,15.64083888,147.8650537,-87.46529464,0.571534166,50.82419984,-68.65594155,9.861863965,0.352941263,7.892472526,-50.76408979,79.20911218,2.140689246,,
CR,64,16,18.432,21.69674716,1.177123869,10.10842385,8.704448167,1.403975684,21.82287661,0.201387861,0.462345135,0.292702135,0.032018166,0.025603007,-0.207960558,5.731169558,29.74443152,-21.65596976,0.334864672,18.36160047,-14.87670538,3.499671985,0.105757948,2.927834052,-10.58149235,15.69687883,2.140689246,,
CR,64,32,18.432,20.23744969,1.097951915,10.07795618,8.762238945,1.315717237,16.38562043,0.136249299,0.336903034,0.172773856,0.020277109,0.010225103,-0.283496776,2.042947572,5.11956724,-5.198688323,0.206555951,2.959883348,-2.618335218,1.145141841,-0.076880807,1.133342097,-2.823120412,3.771227098,2.140689246,,
CR,65,1,15.1552,33.71394003,2.224579024,9.940666199,8.262551308,1.678114891,39.5821349,0.369623316,1.517018559,2.656439349,0.070471739,0.098368404,-0.220911624,617.8611379,15973.59657,-16443.7294,8.105093698,6899.17509,-8059.409605,399.2134317,7.882176685,300.0852541,-9622.079351,8264.858048,2.192614357,,
CR,65,2,15.1552,28.36580332,1.871687824,9.916747808,8.289155245,1.627592564,37.62913071,0.350364353,1.216744302,1.668832558,0.074062935,0.081066423,-0.282896603,187.7179477,2909.125686,-3329.462409,3.099500699,1622.477935,-1701.251406,123.5972186,2.818753976,88.34935966,-1706.984474,2159.847156,2.192614357,,
CR,65,4,15.1552,24.56927801,1.621178078,9.904654682,8.317391992,1.58726269,34.51942955,0.323002299,0.973040515,1.079198195,0.073924621,0.067605227,-0.175707584,62.89880672,665.2379408,-581.6404149,1.193339943,404.5673083,-376.1746241,42.12546947,1.023588554,29.1616915,-342.7664178,333.0955251,2.192614357,,
CR,65,8,15.1552,21.49225684,1.418144059,9.895525128,8.343981192,1.551543936,29.87734495,0.28957556,0.74667743,0.69448536,0.060904629,0.051969604,-0.045397668,23.05425517,182.2752436,-162.8364902,0.28243221,106.3817635,-100.7253388,15.0429603,0.277698606,10.91714944,-84.82461292,82.9330176,2.192614357,,
CR,65,16,15.1552,18.99981618,1.253682972,9.888911359,8.393585186,1.495326173,24.78395238,0.24353593,0.555146709,0.435665058,0.040611691,0.03609759,0.001172253,7.988161007,36.09045729,-35.87722618,-0.075692567,22.72476396,-23.7505248,5.018276761,-0.096090031,4.030281015,-15.85689544,20.08331146,2.192614357,,
CR,65,32,15.1552,17.29737112,1.141348918,9.783226659,8.4597195,1.323507159,20.42793861,0.168258671,0.406116456,0.242407421,0.023265984,0.023993726,-0.089657653,2.493076126,8.374312747,-7.660768806,0.052978988,5.513932721,-4.13146055,1.551766813,-0.088674797,1.301020406,-3.332522022,6.048799577,2.192614357,,
CR,66,1,12.288,17.5907408,1.431538151,10.68119526,9.281679153,1.399516106,31.98317526,0.332703828,0.835668036,0.95207018,0.020071279,0.027164507,-0.065043339,102.3719981,3361.988068,-4635.353088,-0.69672798,1926.338253,-2110.809154,73.76364839,-0.762174918,45.24285438,-2709.014835,1575.086804,2.073493771,,
CR,66,2,12.288,17.09443427,1.391148622,10.66534758,9.284883022,1.380464554,31.45284387,0.311284671,0.789094276,0.819525395,0.028484823,0.032450458,-0.135110149,50.33902996,689.0207529,-772.2783089,-0.651546674,439.1809325,-665.9060271,35.51313609,-0.785487639,23.17857714,-401.689186,426.7582782,2.073493771,,
CR,66,4,12.288,16.43581226,1.337549825,10.61768979,9.292461276,1.325228512,29.84094131,0.287523682,0.715719766,0.677824681,0.035907899,0.0354007,-0.146834893,26.52510288,232.9841256,-317.8860992,-0.55217482,180.7529317,-171.2737241,18.01615868,-0.696792038,12.75752971,-152.3355188,76.03239909,2.073493771,,
CR,66,8,12.288,15.57157706,1.267218185,10.58305578,9.303372592,1.279683188,27.04247479,0.258952828,0.613527789,0.523552195,0.03500895,0.037992973,-0.188085316,13.13385869,79.61169351,-97.41220158,-0.355931689,54.36258649,-60.14774089,8.557799844,-0.544153982,6.489711577,-68.75248784,23.3147819,2.073493771,,
CR,66,16,12.288,14.59675084,1.187886624,10.56359802,9.323833413,1.239764605,23.37291384,0.216098793,0.493259739,0.360874856,0.02823915,0.037870834,-0.277013546,5.786369048,17.37606828,-39.06472397,-0.137642615,16.10754486,-15.65231172,3.429589863,-0.409248447,3.177895418,-22.95717911,7.431734067,2.073493771,,
CR,66,32,12.288,13.68573605,1.113748051,10.53614566,9.374786392,1.161359269,18.94974754,0.147249197,0.382268539,0.228795909,0.019874567,0.022564151,-0.330138947,2.170387443,4.799279932,-11.07364579,0.036799687,5.061503685,-3.674485005,1.271977748,-0.261284159,1.15849568,-6.012142107,2.049621118,2.073493771,,
CR,67,1,17.2032,44.51550293,2.587629216,11.24206924,9.087122917,2.154946327,39.73520876,0.411608645,2.029649995,5.320753668,0.024594847,0.052957602,-0.220468076,779.3274448,53964.04266,-35764.64653,2.818262449,17425.25669,-26805.89635,550.2045637,2.597241328,353.6332958,-18339.38984,27158.14631,2.176559251,,
CR,67,2,17.2032,42.40112023,2.464722856,11.22944951,9.088594437,2.140855074,39.79040268,0.406324333,1.879791047,3.913807588,0.040477985,0.072744197,-0.2233936,323.4973423,8929.14772,-8501.375318,1.949892002,4494.335266,-4914.162553,216.0073044,1.730412617,160.1797376,-5718.076011,4753.251095,2.176559251,,
CR,67,4,17.2032,38.98387972,2.266083038,11.2019645,9.094863474,2.107101023,39.26349916,0.402658386,1.651474396,2.724670566,0.061947145,0.095163271,-0.018842932,129.0856302,1952.067502,-1779.987887,1.064576443,947.185323,-1156.34046,81.28899132,1.056434512,68.96884986,-970.4133361,1316.162121,2.176559251,,
CR,67,8,17.2032,34.23190047,1.989856565,11.18055156,9.110503525,2.070048034,38.0400333,0.394655745,1.375668099,1.834134386,0.077089368,0.100472628,0.042853858,49.24543023,433.5966241,-354.9473453,0.245737564,210.6087193,-213.7422388,30.11153402,0.315286559,26.78340459,-259.8883504,290.0970135,2.176559251,,
CR,67,16,17.2032,28.88542537,1.67907281,11.14146466,9.13908175,2.002382908,36.8065369,0.367711158,1.104892394,1.117981045,0.072909709,0.072087805,0.387033757,18.28209851,105.7572632,-106.4740124,-0.221515873,52.54552629,-54.21994149,10.91788056,0.241643285,9.704875283,-66.55608779,53.06576255,2.176559251,,
CR,67,32,17.2032,24.42158343,1.419595391,11.11371766,9.1846161,1.929101565,34.63134831,0.334548082,0.904613465,0.708770474,0.060875855,0.053340471,0.89462755,5.606051722,27.57308552,-9.986816012,-0.50797054,7.075270138,-13.00919697,3.274168873,0.485201922,3.23108861,-8.050242542,14.56388854,2.176559251,,
CR,68,1,22.528,55.16726384,2.448830959,11.45231724,8.762046814,2.690270424,35.92129142,0.382001639,1.836652983,6.445782482,0.025258065,0.051611832,0.051340367,990.2095418,45947.5708,-34747.73407,11.10483974,18949.01107,-23042.46239,699.5871316,11.15534678,450.3308671,-19024.61072,31088.8063,2.189528942,,
CR,68,2,22.528,52.26739082,2.320107902,11.43186378,8.762598276,2.669265509,35.87743904,0.374052922,1.672858125,4.618948643,0.042468301,0.075840904,0.048405292,405.399942,14503.48675,-7259.668112,7.262127038,4703.973785,-7349.186634,273.0632934,7.305765873,199.4779647,-4736.933939,7154.300119,2.189528942,,
CR,68,4,22.528,47.5911249,2.112532178,11.39568329,8.763739347,2.631943941,34.8223665,0.36554274,1.413259528,3.019742156,0.064468235,0.098495597,-0.057295514,159.016772,3365.698867,-2063.004598,3.900589146,1348.155833,-1717.384168,101.5151438,3.809738706,82.6173717,-1443.901541,1931.154879,2.189528942,,
CR,68,8,22.528,40.73986657,1.80841027,11.36090095,8.765990973,2.594909981,31.89046785,0.346265386,1.082021692,1.859321585,0.072352044,0.099486393,-0.284363642,52.96968124,676.7994352,-355.5043158,1.447366292,293.7771017,-318.072869,34.24615299,1.142926944,25.92809829,-243.42274,358.7265662,2.189528942,,
CR,68,16,22.528,34.41625284,1.527710087,11.31660055,8.773486473,2.543114074,27.24974782,0.321389276,0.784485633,1.137462638,0.059148063,0.080361174,-0.363072486,18.10060484,157.9154284,-126.5106813,0.356761714,63.84861344,-87.20960599,11.6381629,0.02060028,8.626542168,-68.36841019,70.70582243,2.189528942,,
CR,68,32,22.528,29.15316991,1.294086022,11.21830983,8.794349179,2.423960653,22.1725312,0.296338788,0.551781372,0.666901133,0.03265944,0.032288117,-0.291322786,4.991884968,26.19505835,-23.70001011,0.206399985,14.01390338,-16.01232984,3.537212209,-0.081392488,2.270179242,-12.56350344,10.18272852,2.189528942,,
CR,69,1,12.6976,20.78873408,1.637217591,10.92217827,8.702936172,2.219242096,27.15594355,0.429537056,0.977287032,2.129169388,0.008040437,0.027340173,0.354034097,216.6819082,16765.88058,-20283.12683,-0.734044395,10857.19865,-12136.48247,144.9090127,-0.379634024,101.1493063,-9425.928176,7953.312043,2.062103748,,
CR,69,2,12.6976,20.43354669,1.609244793,10.92136693,8.712598801,2.208768129,26.85061446,0.427330051,0.938340507,1.843109968,0.013549829,0.037174297,0.389939797,94.10922603,4107.185602,-3168.973923,-0.753276292,2254.196832,-2718.449024,63.21760106,-0.363163622,46.20269203,-1372.887048,1593.593713,2.062103748,,
CR,69,4,12.6976,19.86734962,1.56465392,10.91577393,8.716479599,2.199294329,26.31409389,0.42468037,0.878781597,1.553140878,0.021442156,0.050278756,0.337497641,49.44642574,1029.419303,-1152.017079,-0.719405329,692.2389951,-590.2711638,33.15475679,-0.38764259,24.29125564,-459.7780842,708.4777032,2.062103748,,
CR,69,8,12.6976,19.0250777,1.498320761,10.9112775,8.729959488,2.181318015,25.46851347,0.419838174,0.791306001,1.21878392,0.026736093,0.046268678,0.191246118,23.13061345,355.1479103,-271.4137896,-0.659685471,130.2947529,-153.0088812,14.62458373,-0.505821136,12.41252847,-141.1190367,226.1230871,2.062103748,,
CR,69,16,12.6976,17.93903862,1.41278971,10.89056316,8.755178422,2.135384735,24.31295329,0.408880905,0.688301489,0.951845003,0.026591985,0.034578076,0.263376085,9.847964249,77.30300727,-64.8710622,-0.547418504,38.30316655,-33.77829247,6.203305713,-0.329345511,4.831540365,-30.46179853,43.5247148,2.062103748,,
CR,69,32,12.6976,16.7745879,1.321083347,10.85273237,8.778726632,2.074005738,22.81130041,0.37368889,0.57036842,0.727932038,0.033036509,0.032948263,0.766304729,3.55646721,16.82303745,-9.171677748,-0.880814475,5.211072865,-9.464469362,2.270111164,-0.122789629,1.867594818,-9.142804625,7.358568087,2.062103748,,
CR,70,1,13.5168,22.85997639,1.691226946,10.7703743,8.553923607,2.216450691,32.75450988,0.359277069,1.095679452,3.044703049,0.016660593,0.033805717,0.030107462,380.1454717,37675.8194,-29479.62761,-0.260107471,15507.68471,-16992.45306,266.0095654,-0.228157485,173.4212046,-14715.48667,20683.36634,2.106833555,,
CR,70,2,13.5168,22.15092524,1.638769919,10.74148607,8.585724115,2.155761957,32.04921933,0.348706814,1.021963025,2.337664224,0.027432893,0.045398998,-0.012701641,162.0701163,7045.435905,-5161.632895,-0.490169265,3324.091458,-3754.529418,109.2167806,-0.50426356,80.5513868,-2954.794467,3608.891956,2.106833555,,
CR,70,4,13.5168,21.02549794,1.555508548,10.63316256,8.59779799,2.035364568,30.23511925,0.337817909,0.899371309,1.646952432,0.038664415,0.053233873,-0.274903418,72.66505987,1734.252647,-1664.385386,-0.221221529,814.2836945,-984.8869735,47.15769483,-0.505331028,36.49849998,-889.1129065,1043.055015,2.106833555,,
CR,70,8,13.5168,19.4164175,1.436465547,10.48147017,8.63740091,1.844069257,26.96524551,0.327262926,0.734789251,1.08862165,0.041179884,0.05154892,-0.41474613,29.57557859,342.9900738,-505.042125,-0.042975202,345.8510417,-181.8224682,19.16361191,-0.46019368,14.84624478,-313.0991481,204.4725607,2.106833555,,
CR,70,16,13.5168,17.50756066,1.295244485,10.28544858,8.752341975,1.53310661,23.70331698,0.311828796,0.57476842,0.680270537,0.033819344,0.030919164,0.149231218,10.26820457,87.57911215,-101.5352993,-0.306738664,52.51220288,-50.22026652,6.123054928,-0.154180867,5.316489556,-49.02309645,46.92708971,2.106833555,,
CR,70,32,13.5168,15.92832917,1.178409769,10.0077815,8.773323678,1.234457826,22.31590694,0.297052094,0.479431547,0.44029597,0.034849785,0.023011008,0.057719764,2.90259962,9.867526796,-9.372202339,-0.120123768,6.39715918,-4.249154922,2.006867193,0.012852568,1.477169467,-5.031927985,6.564891202,2.106833555,,
CR,71,1,29.4912,81.45691414,2.762075268,11.05975533,8.789503098,2.270252228,38.75474517,0.407632393,1.875775534,4.368226666,0.074185738,0.11564083,-0.297555085,1198.459052,45367.34581,-39995.11719,22.01651832,21044.4261,-21712.18849,736.6077362,21.71896323,610.9984989,-20213.65531,23655.15732,2.228825724,,
CR,71,2,29.4912,63.82969655,2.164364168,11.05878234,8.810126543,2.248655796,37.28304711,0.393644253,1.42424594,2.488942821,0.077497912,0.097546029,-0.234108188,298.5006453,7410.088778,-7747.926116,5.849708496,4089.014958,-3335.136227,189.1801195,5.615600308,148.0447665,-4042.426354,4908.897161,2.228825724,,
CR,71,4,29.4912,53.13803008,1.801826649,11.05710399,8.818417311,2.238686681,34.45986841,0.372212242,1.112393857,1.564485946,0.075249036,0.077290896,-0.143442794,86.27532824,1053.964458,-1310.863942,2.05174998,672.2984372,-603.722642,56.7013318,1.908307185,41.37227722,-870.8841166,681.397458,2.228825724,,
CR,71,8,29.4912,45.66630221,1.548472162,11.04898301,8.853476152,2.195506856,30.31397321,0.346691023,0.862348458,1.052129394,0.060650776,0.054703646,-0.069904662,28.48900108,231.3861926,-232.7148314,0.795065563,136.1931438,-161.084968,18.85275408,0.725160901,13.48513375,-167.7965581,113.3739044,2.228825724,,
